Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
0,-411.7179,0.875,1.0000675,899.7796,48.325
1,-398.783011447898,0.8187500000000001,1.0001293750000002,894.776,46.40625
2,-391.5984281470155,0.7875000000000001,1.0001881250000002,891.00616,45.98333333333333
3,-388.7266729054254,0.7749999999999999,1.0002456250000002,887.723,45.403125
4,-384.7037223371138,0.7575,1.0003013750000003,883.41144,45.2725
5,-379.14738559766676,0.7333333333333333,1.0003547083333335,880.7602,44.41458333333333
6,-371.48391615546103,0.7,1.0004047083333336,882.7708,43.53928571428572
7,-363.2215503046788,0.6640625,1.0004511145833337,886.5936,42.556250000000006
8,-352.9629636239559,0.6194444444444445,1.000493059027778,894.0243,41.272222222222226
9,-343.1624814299912,0.5787500000000001,1.0005309340277782,893.55725,40.04375
10,-331.0745600176364,0.5443181818181818,1.00056536584596,879.0147,38.65113636363637
11,-324.62155514945573,0.5145833333333333,1.0005968241792933,884.7348,37.661458333333336
12,-316.5500036188803,0.4913461538461537,1.000625958794678,875.431,36.59326923076923
13,-304.57348571921426,0.4586206896551724,1.0006518208636435,860.4128,35.2301724137931
14,-298.5852349314887,0.4411290322580645,1.0006759337668694,856.0944,34.50322580645161
15,-293.8574651652633,0.4257575757575758,1.0006985095244452,854.558,33.84090909090909
16,-282.71635394623587,0.4,1.000718509524445,837.1559,32.59121621621622
17,-279.2692694529859,0.38846153846153847,1.0007373556782913,836.5306,32.1275641025641
18,-268.524790516456,0.3668604651162791,1.0007540417248029,815.2667,31.03255813953488
19,-263.2653333790212,0.3572222222222223,1.000769763947025,802.4533,30.56222222222222
20,-255.31473819071653,0.34234693877551026,1.0007839986409026,784.6654,29.736224489795916
21,-247.4823201233503,0.3297169811320755,1.0007969703390158,764.05994,28.999999999999996
22,-243.16884502676268,0.32142857142857145,1.0008091131961587,753.6984,28.517857142857142
23,-237.37661524626463,0.3120833333333333,1.000820321529492,738.94,27.89666666666667
24,-233.48568545085791,0.30595238095238086,1.0008309167675873,729.28937,27.481746031746034
25,-229.6401605982974,0.2996212121212121,1.0008408788887995,719.2623,27.076136363636365
26,-225.03180210490783,0.29214285714285715,1.0008500931745137,706.82715,26.64
27,-220.76143821081868,0.2858108108108108,1.0008586742555947,695.3542,26.198310810810806
28,-216.93356252734077,0.2791666666666666,1.0008665909222614,685.48254,25.809615384615384
29,-213.42092832947887,0.2740853658536585,1.0008739994588467,675.56866,25.436585365853656
30,-210.21938973939558,0.26918604651162786,1.0008809180634979,666.75037,25.11017441860465
31,-207.43035830638343,0.2652777777777778,1.0008874458412758,658.7747,24.818888888888893
32,-205.5562637397449,0.26236559139784943,1.0008936824004155,653.63367,24.62876344086022
33,-203.55582699314638,0.25937499999999997,1.0008996199004156,648.3659,24.423177083333332
34,-201.43124804441658,0.256,1.0009052199004156,643.00604,24.202
35,-191.1447316111667,0.23024999999999998,1.0009082449004156,626.00146,23.088999999999995
36,-181.4596167642872,0.2075,1.0009089949004157,609.5076,22.007
37,-172.6539900438357,0.18799999999999997,1.0009089949004157,594.0504,21.026500000000002
38,-165.7277067048459,0.17725000000000002,1.0009089949004157,575.7985,20.27525
39,-160.84875479338714,0.17424999999999996,1.0009089949004157,558.5058,19.8055
40,-157.17927201753903,0.17324999999999996,1.0009089949004157,543.53467,19.49875
41,-154.55477458875413,0.172,1.0009089949004157,533.4626,19.279
42,-151.82018021004086,0.17200000000000004,1.0009089949004157,519.9395,19.07125
43,-149.32754405469032,0.17074999999999999,1.0009089949004157,509.58798,18.87875
44,-146.82715676734603,0.17099999999999999,1.0009089949004157,497.43787,18.70675
45,-146.0737290885393,0.17175,1.0009089949004157,492.7612,18.592750000000002
46,-144.91395529317265,0.17149999999999996,1.0009089949004157,487.7058,18.468000000000004
47,-144.25261604442068,0.17149999999999999,1.0009089949004157,484.4754,18.363500000000002
48,-143.14101919260315,0.17049999999999998,1.0009089949004157,481.1277,18.276750000000003
49,-141.9273047112696,0.16924999999999998,1.0009089949004157,476.6344,18.199
50,-141.50362800656893,0.16875,1.0009089949004157,475.1469,18.16575
51,-141.03593112828185,0.16825000000000004,1.0009089949004157,473.71384,18.12475
52,-140.64272285452282,0.1675,1.0009089949004157,472.35406,18.076249999999998
53,-140.63905755130128,0.16825000000000004,1.0009089949004157,471.5348,18.0565
54,-140.19838629503488,0.16825000000000004,1.0009089949004157,469.93918,18.013250000000003
55,-139.8319910539635,0.16799999999999998,1.0009089949004157,468.07907,18.004499999999997
56,-139.39865157206322,0.16649999999999995,1.0009089949004157,467.8708,18.00325
57,-139.28359817448273,0.16599999999999998,1.0009089949004157,467.88007,17.9765
58,-138.77127146450954,0.16549999999999998,1.0009089949004157,465.2974,17.950750000000003
59,-138.40457680433144,0.16525,1.0009089949004157,462.9279,17.91625
60,-138.3949645332628,0.16425,1.0009089949004157,464.13046,17.894999999999996
61,-138.26599797139585,0.1635,1.0009089949004157,463.53122,17.93325
62,-138.07219926134877,0.16399999999999998,1.0009089949004157,461.66953,17.9165
63,-138.00137289310172,0.1635,1.0009089949004157,462.21292,17.88925
64,-137.84199178129793,0.163,1.0009089949004157,461.65097,17.892
65,-137.1916570825129,0.16075000000000003,1.0009089949004157,460.8513,17.87
66,-136.577729697391,0.16000000000000003,1.0009089949004157,458.21103,17.84225
67,-136.34709549336827,0.159,1.0009089949004157,457.356,17.8275
68,-136.21868662668354,0.15825000000000003,1.0009089949004157,457.8359,17.812499999999996
69,-136.1477593414662,0.15775000000000003,1.0009089949004157,458.18274,17.784750000000003
70,-135.9578063203543,0.1575,1.0009089949004157,457.34824,17.79325
71,-136.0187659903819,0.15700000000000003,1.0009089949004157,457.52356,17.8305
72,-135.75841143324467,0.15625,1.0009089949004157,458.07028,17.823249999999998
73,-135.5818250722543,0.15625000000000003,1.0009089949004157,456.8728,17.80325
74,-135.53797627725683,0.15625000000000003,1.0009089949004157,457.15253,17.778000000000006
75,-135.20600772565865,0.155,1.0009089949004157,456.70984,17.747500000000002
76,-134.90092444450457,0.15425000000000003,1.0009089949004157,455.81793,17.753
77,-134.66701583672346,0.15400000000000003,1.0009089949004157,455.05655,17.765
78,-134.33140453596354,0.15350000000000003,1.0009089949004157,453.98886,17.770000000000003
79,-134.27400475716274,0.15325000000000003,1.0009089949004157,454.27682,17.762500000000003
80,-133.99569327078933,0.153,1.0009089949004157,452.7193,17.74925
81,-133.60261018258598,0.15225,1.0009089949004157,451.7983,17.707750000000004
82,-133.5759680362858,0.15175000000000002,1.0009089949004157,452.72015,17.7125
83,-133.46136783369343,0.15125000000000002,1.0009089949004157,453.6956,17.715500000000002
84,-132.8952919899209,0.14975000000000002,1.0009089949004157,452.10394,17.660749999999997
85,-132.78976104391958,0.15025000000000005,1.0009089949004157,450.79266,17.65575
86,-132.92201475511678,0.15025,1.0009089949004157,451.3323,17.65025
87,-132.97985095210498,0.1505,1.0009089949004157,451.8949,17.6715
88,-132.59642951117553,0.15075000000000002,1.0009089949004157,449.84595,17.6465
89,-132.77660790373682,0.15,1.0009089949004157,451.5698,17.634
90,-133.00328366767016,0.15175,1.0009089949004157,451.1709,17.635499999999997
91,-133.00351507656637,0.15175,1.0009089949004157,451.61694,17.624000000000002
92,-133.23768666466523,0.152,1.0009089949004157,452.87762,17.614500000000003
93,-133.17606715251475,0.1525,1.0009089949004157,451.41367,17.631500000000003
94,-132.97272033858061,0.15200000000000002,1.0009089949004157,450.89914,17.62075
95,-132.9824922596326,0.153,1.0009089949004157,449.98538,17.60225
96,-132.8845285531938,0.15200000000000002,1.0009089949004157,450.49182,17.5925
97,-133.07423327310715,0.15225000000000002,1.0009089949004157,450.83423,17.6205
98,-133.1487959700155,0.15200000000000002,1.0009089949004157,451.09387,17.645500000000002
99,-133.13514393131763,0.15175,1.0009089949004157,450.9032,17.662499999999998
100,-133.5821008875359,0.15350000000000003,1.0009089949004157,451.1271,17.68175
101,-133.8124907933416,0.1545,1.0009089949004157,451.4946,17.692999999999998
102,-133.65288818518545,0.154,1.0009089949004157,450.49396,17.6665
103,-133.59537880005223,0.15375000000000003,1.0009089949004157,450.57614,17.659
104,-133.45307462051153,0.15275,1.0009089949004157,450.39905,17.628999999999998
105,-133.69302264551052,0.15475,1.0009089949004157,449.44406,17.639
106,-133.63927525430836,0.15375,1.0009089949004157,450.38458,17.652249999999995
107,-133.45902420117628,0.1545,1.0009089949004157,448.5091,17.642500000000002
108,-133.37116381041113,0.15450000000000003,1.0009089949004157,448.75836,17.634249999999998
109,-133.55728414207655,0.1555,1.0009089949004157,448.58652,17.657999999999998
110,-133.6760269398656,0.15525000000000003,1.0009089949004157,449.2023,17.661
111,-133.50325545647627,0.15450000000000003,1.0009089949004157,448.9635,17.664749999999998
112,-133.52009263685167,0.154,1.0009089949004157,448.885,17.656499999999998
113,-133.47243675108376,0.15475000000000003,1.0009089949004157,448.21918,17.64425
114,-133.61821185912794,0.15500000000000003,1.0009089949004157,448.68567,17.642
115,-133.51663934738178,0.15475000000000003,1.0009089949004157,448.62595,17.62175
116,-133.2384340734984,0.15450000000000003,1.0009089949004157,447.2791,17.611250000000002
117,-133.21537202907507,0.15325,1.0009089949004157,448.7084,17.59525
118,-133.0966168064789,0.15350000000000003,1.0009089949004157,448.0555,17.581999999999997
119,-133.14439885065008,0.15275000000000002,1.0009089949004157,448.96378,17.595750000000002
120,-133.1003985493851,0.15275000000000005,1.0009089949004157,448.95074,17.599500000000003
121,-133.22901498083485,0.15350000000000003,1.0009089949004157,448.87796,17.61475
122,-133.0871115153021,0.15250000000000002,1.0009089949004157,449.485,17.610500000000002
123,-132.93760281381103,0.153,1.0009089949004157,448.21545,17.608249999999998
124,-132.60567563087173,0.15175000000000002,1.0009089949004157,447.8495,17.558250000000005
125,-132.47332146925862,0.15175000000000002,1.0009089949004157,447.1139,17.5545
126,-132.30813103271964,0.14950000000000002,1.0009089949004157,448.71503,17.55825
127,-132.44041999757994,0.1495,1.0009089949004157,449.32446,17.54925
128,-132.8469282745931,0.15050000000000002,1.0009089949004157,449.98337,17.57925
129,-132.68376265892365,0.15075000000000002,1.0009089949004157,448.51022,17.58475
130,-132.81574743361088,0.15075000000000002,1.0009089949004157,448.52264,17.57725
131,-132.36857853759562,0.149,1.0009089949004157,447.8822,17.538
132,-132.73474298200733,0.14925000000000002,1.0009089949004157,449.18207,17.55175
133,-132.8225671421511,0.14925000000000002,1.0009089949004157,448.86188,17.555999999999997
134,-132.66356120531407,0.14875000000000002,1.0009089949004157,449.02982,17.531250000000004
135,-132.56208695321217,0.14850000000000002,1.0009089949004157,449.16812,17.518500000000003
136,-132.60255531988412,0.14925,1.0009089949004157,448.7691,17.5035
137,-132.35482781903346,0.14875000000000002,1.0009089949004157,447.50394,17.480749999999997
138,-132.53474818316442,0.14800000000000002,1.0009089949004157,448.7294,17.488500000000002
139,-132.69362345243943,0.14850000000000002,1.0009089949004157,448.31265,17.5135
140,-132.5342641839828,0.14800000000000002,1.0009089949004157,447.79672,17.53175
141,-132.66650361777482,0.14800000000000002,1.0009089949004157,448.30585,17.561999999999998
142,-132.8352772430707,0.14950000000000002,1.0009089949004157,447.2222,17.5765
143,-132.90995582836132,0.14925,1.0009089949004157,447.71823,17.589249999999996
144,-132.72006783338665,0.14900000000000002,1.0009089949004157,447.01605,17.5645
145,-132.7026079919059,0.14950000000000002,1.0009089949004157,445.87805,17.57175
146,-132.95377370424748,0.14925,1.0009089949004157,447.37146,17.5795
147,-133.25475759189925,0.15075000000000002,1.0009089949004157,446.7325,17.55175
148,-133.18744957172675,0.14950000000000002,1.0009089949004157,447.67023,17.5835
149,-133.47513081613454,0.15075000000000002,1.0009089949004157,447.53497,17.61825
150,-133.8072234087147,0.152,1.0009089949004157,448.21683,17.611
151,-133.9186180071695,0.15325,1.0009089949004157,447.47165,17.668
152,-133.66188733722998,0.15175,1.0009089949004157,448.6032,17.63325
153,-133.26882254380178,0.15100000000000002,1.0009089949004157,447.7192,17.59225
154,-133.3435672639331,0.15075000000000002,1.0009089949004157,448.34332,17.5915
155,-133.43207046473944,0.15075000000000002,1.0009089949004157,449.35733,17.566999999999997
156,-133.59145432274562,0.15125000000000002,1.0009089949004157,449.924,17.574749999999998
157,-133.45945564465657,0.15125,1.0009089949004157,449.8867,17.5595
158,-133.42882228430554,0.15150000000000002,1.0009089949004157,449.5053,17.55675
159,-133.51295148636592,0.15225,1.0009089949004157,448.46194,17.58275
160,-133.58390303056427,0.15275000000000002,1.0009089949004157,448.15588,17.589499999999997
161,-133.90212165174214,0.15375000000000003,1.0009089949004157,448.21765,17.621499999999997
162,-134.06158836447509,0.15425000000000003,1.0009089949004157,448.9495,17.661749999999998
163,-133.99063497199876,0.15375000000000003,1.0009089949004157,449.25122,17.66575
164,-133.8621202244939,0.153,1.0009089949004157,449.52805,17.6415
165,-134.02110721234783,0.15350000000000003,1.0009089949004157,449.3259,17.66525
166,-134.22824045678522,0.15325,1.0009089949004157,450.73895,17.63975
167,-134.45863020450852,0.15425000000000003,1.0009089949004157,451.11514,17.683
168,-134.50625383508904,0.15350000000000003,1.0009089949004157,451.71884,17.67725
169,-134.58072684601092,0.15325,1.0009089949004157,451.811,17.6975
170,-134.68230879049617,0.15350000000000003,1.0009089949004157,451.88535,17.6935
171,-134.56716542877004,0.153,1.0009089949004157,451.8044,17.67975
172,-134.8855378943985,0.154,1.0009089949004157,452.1744,17.713
173,-134.868569462006,0.15450000000000005,1.0009089949004157,452.00262,17.724
174,-134.82807684421104,0.15375000000000003,1.0009089949004157,452.35208,17.71325
175,-134.78338452346995,0.15375000000000003,1.0009089949004157,450.9828,17.70775
176,-134.9559823466412,0.15450000000000003,1.0009089949004157,450.8765,17.7175
177,-135.1283130750579,0.15525000000000003,1.0009089949004157,450.25626,17.727
178,-135.81295831775708,0.1565,1.0009089949004157,452.135,17.779500000000002
179,-135.8092571114527,0.15725,1.0009089949004157,451.3937,17.824250000000003
180,-135.5580848095608,0.15750000000000003,1.0009089949004157,449.88202,17.83075
181,-135.91257503181217,0.16,1.0009089949004157,447.84293,17.870249999999995
182,-135.94702594296422,0.15900000000000003,1.0009089949004157,449.19833,17.869999999999997
183,-135.9337117628577,0.15875000000000003,1.0009089949004157,449.67758,17.883499999999998
184,-135.96449241973798,0.1585,1.0009089949004157,450.34778,17.847749999999998
185,-135.80507848516686,0.158,1.0009089949004157,449.7228,17.82075
186,-135.78798315890606,0.1585,1.0009089949004157,449.29663,17.807250000000003
187,-135.72651227180273,0.159,1.0009089949004157,448.12985,17.8035
188,-135.97394464727563,0.15950000000000003,1.0009089949004157,448.82153,17.83
189,-136.20420707510704,0.16050000000000003,1.0009089949004157,448.94568,17.843749999999996
190,-136.04109695241868,0.16075000000000003,1.0009089949004157,447.58096,17.838250000000002
191,-136.1965037772421,0.162,1.0009089949004157,446.8696,17.85125
192,-136.054409971028,0.161,1.0009089949004157,447.09805,17.844
193,-136.31148301705872,0.1625,1.0009089949004157,446.6385,17.868499999999997
194,-136.24093173998696,0.162,1.0009089949004157,447.72293,17.84625
195,-135.9359684990934,0.16125,1.0009089949004157,447.0739,17.84425
196,-135.96253748797153,0.16175,1.0009089949004157,446.0127,17.89125
197,-135.64396323274963,0.16075,1.0009089949004157,445.2516,17.83425
198,-135.6743244500919,0.16049999999999998,1.0009089949004157,445.108,17.8465
199,-135.59029729917083,0.15975,1.0009089949004157,446.35477,17.83075
